,Tweets,User,User_location,fav_count,rt_count,tweet_date
1833,"RT @biswarooproy: INDIAN COUNCIL OF MANIPULATING RESEARCH

In this video, Dr. Biswaroop Roy Chowdhury is explaining about the ICMR's strate…",{Ayesha} The Retweet Bot,,0,31,2020-05-30 17:17:01
1834,"RT @EventsAddict: Please help all this kind of people
#pmmodi #MumbaiPolice #UddhavThackeray #MLA #HomeMinister 
#selfishpeople #selfishown…",Chandan Singhal,"Mumbai, India",0,1,2020-05-30 17:16:54
1835,"RT @Bankers_United: Dear Friends, as we all know that so far Govt hasn't initiated any step for safety of Bankers &amp; we dont know how many o…",devesh bhardwaj,"Amritsar, India",0,105,2020-05-30 17:15:28
1836,"RT @UtpalBorpujari: This comes as a applause-worthy moment, after a train carrying NE people were attacked in the same state. Good, bad &amp; u…",Nilim Senapati ????????? ????? ?????? ?????? ????,?????? Axom ,0,8,2020-05-30 17:15:19
1837,RT @neerajarya123: @TeqipN faculties are grateful to @HRDMinistry for training on Advanced Pedagogies and Digital tools at various #IITs.It…,kundan Kumar,"Uttar Pradesh, India",0,29,2020-05-30 17:15:11
1838,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Manoj Singh Pharswal,"Noida, India",0,875,2020-05-30 17:14:57
1839,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",SUBHAGATA DEY,"???????, ????",0,875,2020-05-30 17:14:23
1840,RT @Mass_Maharaja: Ulaganayagan @ikamalhaasan speaks to Kerala Health Minister Shailaja teacher in #Maiamtalks #?????????? For those who do…,who i am ? ?????????? ??? ????,,0,44,2020-05-30 17:13:43
1841,We are topping in the list. #COVID19India may gain 8th position by tomorrow ?? https://t.co/S1FMxlCHzE,?????????????? ????????????," Himachal , India",0,0,2020-05-30 17:13:35
1842,"8.2K +ve cases today ????

#COVID19India",Vamsidhar ????,"Gudur / Hyderabad, India",1,0,2020-05-30 17:13:34
1843,RT @DrSubhasree: One of the best infographics on #COVID19: Projected timeline for treatment &amp; prevention. #COVID19India https://t.co/uKGSpO…,Archit kumar,India,0,17,2020-05-30 17:13:08
1844,RT @sibi123: As India is in the midst of a #heatwave I write for @NatureIn_Focus @MissGoobe about #heat resilience in #India #COVID19India…,Disha Shetty,"Bengaluru, India",0,5,2020-05-30 17:13:04
1845,"Lockdown 5.0 be like
#Lockdown5
#COVID19India https://t.co/uL2ZG0KRlR",Dr. Doofenshmirtz,"Rajkot, India",14,0,2020-05-30 17:12:27
1846,#NarendraModi #PMOfIndia #PMO #COVID19India #ModiSarkar Dear Modi Ji and Ruling party.. do you have any plan for th… https://t.co/A1JcieWJ3U,Gyanendra Kumar,,1,0,2020-05-30 17:12:12
1847,"Please help all this kind of people
#pmmodi #MumbaiPolice #UddhavThackeray #MLA #HomeMinister 
#selfishpeople… https://t.co/Jj4zYCyBJl",Events Addict,"Mira Road, Mumbai",1,1,2020-05-30 17:11:52
1848,At last we will see #UnlockINDIA1 after a war against #COVID19India for long 68 days,DIPAK K MITRA,RANCHI,1,0,2020-05-30 17:10:46
1849,"#RaghuramRajan
 Sir ,

What is your views if India follow the concept of Washington Consensus to overcome the pande… https://t.co/yv38FvAI0w",himanshu choudhary,,1,0,2020-05-30 17:08:57
1850,Let's hope for the best - Looks like the responsibility of containing the virus is not only lies with respective st… https://t.co/hEeTwiI8bu,Rakesh Swami ????,"New Delhi, India",4,0,2020-05-30 17:07:33
1851,"Phased re-opening of all activities outside Containment Zones; #Unlock1 to have Economic focus 
#COVID19India https://t.co/iJMkHGzKIP",Faryal Rumi,Patna,7,4,2020-05-30 17:07:01
1852,RT @amitesh901: @TeqipN faculties are grateful to @HRDMinistry for training on Advanced Pedagogies and Digital tools at various #IITs.It is…,Sunil Malviya,KNIT Sultanpur ,0,28,2020-05-30 17:06:42
1853,"@amitabhk87 tweets: Chennai among the cities that needs speedy identification of hotspots, aggressive testing, cont… https://t.co/ssBwvchIuf",Abhijith S Warrier,"Chennai, India",1,0,2020-05-30 17:06:31
1854,RT @neerajarya123: @TeqipN faculties are grateful to @HRDMinistry for training on Advanced Pedagogies and Digital tools at various #IITs.It…,Sunil Malviya,KNIT Sultanpur ,0,29,2020-05-30 17:06:13
1855,"RT @districtadmkat1: Received 300 reusable cotton masks from Sh. Ramesh Chander Verma, chairman, Global Handloom Industrial Cooperative Soc…",akhileshwar sharma,JAMMU,0,8,2020-05-30 17:04:56
1856,"when they lockdown he’ll lockdown.
when they lifts lockdown he’ll lift lockdown
but there number of infections desc… https://t.co/B94VEHGoiA",oniel,"Kerala, India",2,1,2020-05-30 17:04:30
1857,"https://t.co/Vtp7NiqheU
This is our own composition on this difficult time of #covid19 situation.
#jeetjayengehum p… https://t.co/HvQS7IifUD",Vinayak Shukla,India,1,0,2020-05-30 17:03:48
1858,"This year is... 

            Directed By
        Robert B. Weide

                    ??

@BobWeide… https://t.co/GoTWcYVjjJ",Ankit Patel,"Jabalpur, India",1,0,2020-05-30 17:03:43
1859,"RT @iPrabhatKumar1: Why'd we #Unlock almost everything when situations getting worsen and cases are increasing exponentially. 

Do you thin…",Sundar,,0,1,2020-05-30 17:03:22
1860,"Lockdown five in india is like arsenal's defence ??????
#Lockdown5 #india
#COVID19India",Krishnendu Maji,"Asansol, India",0,0,2020-05-30 17:03:12
1861,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Shishir,Mumbai,0,875,2020-05-30 17:02:33
1862,"Chennai is free completely 

We need strict lock down once again in Chennai or else cases will increase 

#Chennai 
#COVID19India",KnowItIndia,,1,0,2020-05-30 17:02:15
1863,"RT @MalayalamReview: Night curfew from 9 pm to 5 am throughout the country!!!

#COVID19India",Fahad369??????? ?? ??? ²³,,0,19,2020-05-30 17:01:45
1864,"Published: 28 May 2020

Delhi AIIMS, over 50 healthcare workers, including resident doctors, MBBS students, nurses,… https://t.co/Snil8XjWnJ",???? Faiz ????,India,0,0,2020-05-30 17:01:41
1865,#India is now ranked number 6th most Test done by nations. In that list it has least number of total cases and seco… https://t.co/bmGyr6Wmfs,Indian,,0,0,2020-05-30 17:01:22
1866,"Lockdown 5.0
#Lockdown5 #MHA #coronaupdates #CoronaUpdatesInIndia #coronavirusinindia #COVID19India #Covid_19india https://t.co/07mSHWXnKm",Prakhar Arya,,0,0,2020-05-30 17:01:16
1867,"Irrespective of #COVID19India crisis like situation, all have to pay the same fixed electricity charges as earlier,… https://t.co/GjQFeX1qev",Noida 7X Sectors' Forum,Noida,0,0,2020-05-30 17:01:11
1868,"Why'd we #Unlock almost everything when situations getting worsen and cases are increasing exponentially. 

Do you… https://t.co/nP41u0URIw",??????T K???? ????,"Bengaluru, India",0,1,2020-05-30 17:01:08
1869,RT @Mass_Maharaja: Ulaganayagan @ikamalhaasan speaks to Kerala Health Minister Shailaja teacher in #Maiamtalks #?????????? For those who do…,maiamthiru??,,0,44,2020-05-30 17:00:46
1870,"Our cooperation will always be there, you should also cooperate. To overcome this crisis on our India, follow the r… https://t.co/pQRdOvqibT",Sudhanshu K,"Sarni, India",0,0,2020-05-30 16:59:28
1871,I cannot understand why they are going to open religious places. Haven't they seen the numbers? Are they finding th… https://t.co/A6vUSearCF,Raj sharma,"Mumbai, India",0,0,2020-05-30 16:59:27
1872,Lockdown in containment zones extended till 30th June. What actually does this mean? #COVID19India  #Lockdown5 #CoronavirusLockdown,sunit vaidya,"Pune, India",2,0,2020-05-30 16:59:11
1873,"RT @ians_india: As many as 157 new cases of #coronavirus were reported in #Gurugram on Saturday, the highest in a day.

#Covid_19 #COVID19I…",satender bhardwaj,,0,1,2020-05-30 16:58:52
1874,"RT @RijoMJohn: As India enters lockdown 5, its sheer population size  would mean COVID numbers reaching millions if appropriate containment…",Roji M John,Ernakulam,0,6,2020-05-30 16:58:48
1875,"#LockdownExtended with amended rules please follow the mentioned ?? #IndiaAssist
#COVID19India https://t.co/x6fZAMmTTA",India Assist,"New Delhi, India",0,0,2020-05-30 16:58:19
1876,"RT @david_talukdar: A monkey eats an apple, distributed by volunteers, in #Guwahati, India. 
#India #animal #food #lockdown #COVID19India #…",Guwahati,"Guwahati, India",0,1,2020-05-30 16:57:24
1877,"@myogioffice @dmgbnagar @PankajSinghBJP Sir, due to #COVID19India there are lakhs of people living across Noida. So… https://t.co/EWoejW9Irk",Noida 7X Sectors' Forum,Noida,0,0,2020-05-30 16:57:10
1878,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Abhijeet ????,,0,875,2020-05-30 16:57:03
1879,"RT @TimesDemocracy: Uttar Pradesh Corona Daily Report: 30 May 

#UttarPradesh reported 262 new positive cases of Covid-19 today increasing…",Jyothi JA,,0,2,2020-05-30 16:56:57
1880,"Lockdown 5.0 will be like Arsenal's defense. 

#COVID19India #Lockdown5",Gokul Menon,"New Delhi, India",2,0,2020-05-30 16:56:49
1881,"RT @UtpalBorpujari: This comes as a applause-worthy moment, after a train carrying NE people were attacked in the same state. Good, bad &amp; u…",Ong Mounglang,"Aizawl, India",0,8,2020-05-30 16:56:48
1882,"As many as 157 new cases of #coronavirus were reported in #Gurugram on Saturday, the highest in a day.

#Covid_19… https://t.co/Q8WRK8ejRg",IANS Tweets,New Delhi,6,1,2020-05-30 16:56:34
1883,"RT @Bankers_United: Dear Friends, as we all know that so far Govt hasn't initiated any step for safety of Bankers &amp; we dont know how many o…",Daksh,"????, ????",0,105,2020-05-30 16:56:32
1884,"#Covid19India
Date - New Cases (Total Cases)

26 May - +6535 (145380) 
27 May - +6387 (151767)
28 May - +6556 (1583… https://t.co/OkJec7EEdD",Rohan Malhotra,"Mumbai, India",4,1,2020-05-30 16:56:02
1885,"RT @biswarooproy: INDIAN COUNCIL OF MANIPULATING RESEARCH

In this video, Dr. Biswaroop Roy Chowdhury is explaining about the ICMR's strate…",Jayshree,,0,31,2020-05-30 16:55:56
1886,"RT @ians_india: A technical staff working at #Delhi's largest Covid-dedicated facility -- Lok Nayak Hospital -- died of #coronavirus, the h…",Ashwini Tripathi,Lucknow,0,1,2020-05-30 16:55:39
1887,"RT @UtpalBorpujari: #Mizos win our heart again. Saying this again, if everyone behaves like the Mizos, India will be a much better place. #…",Manash Pratim Gohain,India,0,9,2020-05-30 16:55:04
1888,"RT @biswarooproy: INDIAN COUNCIL OF MANIPULATING RESEARCH

In this video, Dr. Biswaroop Roy Chowdhury is explaining about the ICMR's strate…",Aditya Nalbalwar,Pune,0,31,2020-05-30 16:54:49
1889,"Published: 28th of May 2020

Gurugram, A 22-yr-old nurse, working at Medanta hospital, tested +ive for COVID-19.
Sh… https://t.co/LLm8806Q8B",???? Faiz ????,India,0,0,2020-05-30 16:54:42
1890,"This comes as a applause-worthy moment, after a train carrying NE people were attacked in the same state. Good, bad… https://t.co/RAqeDlOx1i",Utpal Borpujari,New Delhi,34,8,2020-05-30 16:54:25
1891,A technical staff working at #Delhi's largest Covid-dedicated facility -- Lok Nayak Hospital -- died of… https://t.co/2fquZkayWf,IANS Tweets,New Delhi,6,1,2020-05-30 16:54:18
1892,"RT @renu_sud: Chd update
No new case in UT since 2 days. 10 recover &amp; discharged from Dhanwantry Hospital-46 today. Number of recovered 199…",DR MOHIT GUPTA(Implantologist),"Chandigarh, India",0,8,2020-05-30 16:54:15
1893,@NaazSpeaks Bro they are reopening the country cause now everyone is aware from the enemy and  now we have arranged… https://t.co/dKRLedAOzX,Yash Bhardwaj,"Agra, India",0,0,2020-05-30 16:54:04
1894,RT @NagendraBunny1: After many struggles #COVID19India  done @AlluSirish anna bdy celebration behalf of @alluarjun  anna fans #HBDAlluSiris…,??Mrstylish2k22 ????,,0,11,2020-05-30 16:53:51
1895,"RT @Bankers_United: Dear Friends, as we all know that so far Govt hasn't initiated any step for safety of Bankers &amp; we dont know how many o…",DEVESH KUMAR PATHAK,,0,105,2020-05-30 16:53:32
1896,"RT @arelanikhil: URGENT!
A friend's relative is diagnosed with COVID &amp; admitted in ICU in Delhi.
Looking for someone who has recovered from…",Traveller,india,0,26,2020-05-30 16:53:11
1897,"India covid cases crossed 181k+ 
And 5k+ deaths
#COVID19India",Akhil Chowdary,,1,0,2020-05-30 16:52:47
1898,"Published: 28th of May 2020

Tiruvannamalai, seven nurses working at the Covid-19 isolation ward of Tiruvannamalai… https://t.co/aGiKqKX4bH",???? Faiz ????,India,0,0,2020-05-30 16:52:43
1899,"Published: 27th Of May 2020

Cuttack, a Doctor (paediatrician), tested positive for Covid-19.
It is the first case… https://t.co/OFXUJzubfc",???? Faiz ????,India,0,0,2020-05-30 16:51:28
1900,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Prakash Sha,"?????? ?????, ????",0,875,2020-05-30 16:51:26
1901,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",BiMaL jAgGi ????, India,0,875,2020-05-30 16:51:10
1902,"Let me remind you, this was the state of Indian economy before Covid19 crisis:

??GDP at 3%
??Rupee at all time low
??… https://t.co/TpZUFoIKMt",Kanhaiya,????,13,2,2020-05-30 16:51:01
1903,"RT @biswarooproy: INDIAN COUNCIL OF MANIPULATING RESEARCH

In this video, Dr. Biswaroop Roy Chowdhury is explaining about the ICMR's strate…",Brijesh Singh,"??????, ????",0,31,2020-05-30 16:51:00
1904,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Shaurya,????,0,875,2020-05-30 16:50:36
1905,"Unlock - 1 -- Today I understood intention of Lockdown... It was more to train people for social distancing, respec… https://t.co/dMxaoL8Cps",PRANIJ VORA,"Ahmadabad City, India",1,0,2020-05-30 16:50:00
1906,"I fear.. v all fear #Lockdown5 nw ven covid cases r risin steeply, v hv gt evrythn on ease. Vat ver 4 lckdwns fr?… https://t.co/58KPLheq36",Suraj Agrawal,"Surat, India",1,0,2020-05-30 16:49:51
1907,"RT @Dursety: The Govt. should have kept #Lockdown1
#Lockdown2
#Lockdown3

After that 
#Unlock1 ??

Followed by
#Lockdown4

then
#Unlock2 ??…",Telangana,Hyderabad,0,1,2020-05-30 16:49:07
1908,"#bajrangdal is demanding resignation of the CEO #Vaishnodevi
Who told them that #INDIANS serving religious meals to… https://t.co/X4Yz0Japv7",Utkarsh Raj Pandey,"New Delhi, India",0,0,2020-05-30 16:48:40
1909,Will masks be mandatory while dining at restaurants after June 8?? #restaurants #facemask #COVID19India #unlock1 #unlockingindia,samiran sarangi,India,0,0,2020-05-30 16:48:05
1910,6 Unusual Phenomena that Baffled Indians during Coronavirus Pandemic ..... https://t.co/YQWm8yszIB #coronavirus… https://t.co/tbhzP3CPIE,Nirmalya Ghosh,"Kolkata, West Bengal",2,0,2020-05-30 16:47:18
1911,"@HomeCredit_In not responding to moratorium request. A request made on 22nd may. They say, will reply in 5 working… https://t.co/ovNQagKKMw",Jinsen Karedath ????,Kochi,0,0,2020-05-30 16:46:59
1912,#Kendrapara lost an opportunity  . @PandaJay is the true leader. He is on the field with his people during… https://t.co/zRgiRwux7N,Kirti Ranjan Thatoi,"Mumbai, India",0,0,2020-05-30 16:46:58
1913,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Ripudaman,,0,875,2020-05-30 16:46:55
1914,"Places of worship do give a sense of hope in such troubling times, but do we really need to open them in such serio… https://t.co/FQyVedITuV",Bhavya Chheda,Mumbai ,3,0,2020-05-30 16:46:08
1915,RT @PRDMovieReviews: #COVID19India Peak is supposed to reach in June-July &amp; we are doing #Unlock1. Brilliant. Great Decision. Now we are de…,Ayushi Singh ???? ??,"Bangalore, India",0,2,2020-05-30 16:45:17
1916,"I am using Remove China Apps to get rid of Chinese apps. If you want the same try using the app.
#COVID19India… https://t.co/erlL2fhDX9",Tejas Soman,"Mumbai, India",4,0,2020-05-30 16:45:17
1917,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases rise, India's ACTIVE cases have declined for the first time compared to previou…",Bantai,FC Barcelona ??,0,875,2020-05-30 16:44:23
1918,I totally support the #Modi decision to #unlock1 the economy in phased manner. More people will die due to hunger a… https://t.co/tXL4DHNKHY,Ujjwal Doshi,India,2,0,2020-05-30 16:44:05
1919,"RT @PIB_India: Updates on #COVID19India 

?? 82,369 patients cured; 11,264 cured in last 24 hrs

?? Recovery rate jumps to 47.40%

 ??1,26,…",Mayur Makwana,"Mumbai, India ????",0,29,2020-05-30 16:43:34
1920,What do you think is the reason for the falling death rate of COVID-19 across the globe? #Lockdown5 #COVID19India #CoronaVirusUpdates,Why so serious,"New Delhi, India",0,0,2020-05-30 16:43:15
1921,Quite interesting to note that Govt. Of Odisha @CMO_Odisha  planning to conduct examinations. Exams were cancelled… https://t.co/JCQlZ8MoZJ,NATION first,,0,0,2020-05-30 16:43:05
1922,"Chd update
No new case in UT since 2 days. 10 recover &amp; discharged from Dhanwantry Hospital-46 today. Number of rec… https://t.co/0RGoW1rnG5",Renu Sud Sinha,Chandigarh,51,8,2020-05-30 16:41:55
